customer,address_id,used
1680165,4488023,999999999
1680166,1259481,8888888
1680166,4118402,999999999
1680167,3465312,999999999
1680167,3465313,8888888
1680168,1259483,8888888
1680168,4331687,0
1680168,4195218,0
1680168,4517948,999999999
1680169,3577441,3577441
1680169,1262874,1262874
1680170,1262875,8888888
1680170,1259485,999999999
1680171,1259486,999999999
1680172,3607986,0
1680172,3447204,8888888
1680172,3447203,0
1680172,3607876,999999999
1680173,1259488,8888888
1680173,4291270,0
1680173,4288792,0
1680173,4336670,999999999
1680173,3919344,0
1680174,3578806,999999999
1680174,3464917,0
1680174,3464918,8888888
1680175,1259490,8888888
1680175,4298404,0
1680175,4583416,999999999
1680175,4353771,0
1680175,4482689,0
1680175,4376490,0
1680176,3500315,999999999
1680176,3500316,8888888
1680177,3579217,999999999
1680177,1259492,8888888
1680178,1259493,999999999
1680178,1262876,8888888
1680179,3608673,8888888
1680179,3748990,999999999
1680179,1259494,0
1680179,3746655,0
1680180,1259495,999999999
1680180,1262877,8888888
1680181,1259496,999999999
1680183,1713726,0
1680183,1259498,8888888
1680183,3959115,999999999
1680184,3940706,0
1680184,4488872,999999999
1680184,1259499,8888888
1680184,4352154,0
1680185,4487735,999999999
1680185,3939751,0
1680185,1259500,8888888
1680185,4350274,0
1680186,1259501,8888888
1680186,3577460,999999999
1680187,1259502,999999999
1680188,4118117,0
1680188,4330277,0
1680188,4373420,999999999
1680188,1259503,8888888
1680189,1262879,8888888
1680189,1259504,999999999
1680190,1259505,999999999
1680191,3959067,999999999
1680191,1259506,8888888
1680192,4330334,0
1680192,4364226,0
1680192,4631903,999999999
1680192,4373476,0
1680192,4621282,0
1680192,3929071,0
1680192,1259507,8888888
1680193,1259508,999999999
1680194,4118136,0
1680194,4373474,999999999
1680194,4330323,0
1680194,1259509,8888888
1680195,2182584,8888888
1680195,2182583,999999999
1680196,3602213,0
1680196,3527816,3527816
1680196,3954184,0
1680196,4002109,999999999
1680197,3497978,8888888
1680197,3578562,999999999
1680197,3497977,0
1680198,4117887,999999999
1680198,1259513,8888888
1680199,1262881,8888888
1680199,1259514,0
1680199,3593538,999999999
1680200,4366141,999999999
1680200,1259515,8888888
1680200,4330492,0
1680200,4106738,0
1680200,4209122,0
1680201,4373475,999999999
1680201,4118137,0
1680201,1259516,8888888
1680201,4330365,0
1680202,1259517,999999999
1680203,1262882,1262882
1680203,4517378,4517378
1680203,1259518,1259518
1680204,3500291,999999999
1680204,3500292,8888888
1680205,3577448,999999999
1680205,1259520,8888888
1680206,4317493,0
1680206,4107002,0
1680206,4293412,0
1680206,4336685,0
1680206,4559708,999999999
1680206,4291306,0
1680206,4288798,0
1680206,1259521,1259521
1680207,4353749,0
1680207,4375948,999999999
1680207,4314878,0
1680207,1259522,8888888
1680207,4045090,0
1680208,1262883,8888888
1680208,1259523,999999999
1680209,1259524,8888888
1680209,3577569,999999999
1680210,3497755,0
1680210,3578894,999999999
1680210,3497756,8888888
1680211,4106749,0
1680211,4366150,999999999
1680211,4330502,0
1680211,1259526,8888888
1680211,4209173,0
1680212,1259527,999999999
1680212,1262885,8888888
1680213,2328881,2328881
1680213,4319806,0
1680213,3702815,3702815
1680213,3958602,999999999
1680214,4118414,999999999
1680214,1259529,8888888
1680215,1259530,999999999
1680216,3288759,3288759
1680216,3554658,3554658
1680216,4082276,4082276
1680216,4060899,4060899
1680216,4110417,4110417
1680216,3288760,3288760
1680216,3319933,3319933
1680217,1259532,999999999
1680218,1259533,999999999
1680219,1262886,8888888
1680219,1259534,999999999
1680220,2411961,999999999
1680220,2411962,8888888
1680221,1259536,999999999
1680222,3713811,999999999
1680222,1259537,0
1680222,3713810,8888888
1680223,1259538,1259538
1680223,4195686,999999999
1680224,1262887,8888888
1680224,1259539,999999999
1680225,1262888,8888888
1680225,1259540,999999999
1680226,1259269,0
1680226,1261028,1261028
1680226,3939451,999999999
1680226,1259541,1259541
1680227,4118408,999999999
1680227,1259542,8888888
1680228,1259543,8888888
1680228,4118407,999999999
1680229,4518184,999999999
1680229,1259544,8888888
1680229,4331695,0
1680229,4195029,0
1680230,2184291,8888888
1680230,2184290,999999999
1680231,1259546,999999999
1680231,1262889,8888888
1680232,3500318,8888888
1680232,3500317,999999999
1680233,1259548,999999999
1680233,1262890,8888888
1680234,1262891,8888888
1680234,1259549,999999999
1680235,1259550,0
1680235,1262892,8888888
1680235,3578067,999999999
1680236,1259551,999999999
1680236,1262893,8888888
1680238,3920232,999999999
1680238,1259553,8888888
1680239,4355255,999999999
1680239,3747679,8888888
1680240,4487749,999999999
1680240,1259555,1259555
1680240,4350361,4350361
1680240,3939633,3939633
1680241,3577447,999999999
1680241,1259556,8888888
1680242,4487747,4487747
1680242,3939780,3939780
1680242,1259557,1259557
1680242,4350298,4350298
1680243,3464927,8888888
1680243,3464926,0
1680243,3578931,999999999
1680244,1259559,999999999
1680244,1262895,1262895
1680245,1259560,8888888
1680245,4118409,999999999
1680246,1259561,8888888
1680246,4212221,0
1680246,4365693,999999999
1680246,4351370,0
1680246,4261519,0
1680247,3602931,999999999
1680247,3555976,3555976
1680247,3555975,0
1680247,3555974,0
1680248,1259563,8888888
1680248,3953970,999999999
1680249,3577974,999999999
1680249,1259564,8888888
1680250,3499900,8888888
1680250,3499899,999999999
1680251,3577999,3577999
1680251,2717945,2717945
1680251,2717946,2717946
1680252,1259567,999999999
1680252,1262896,8888888
1680253,1259568,999999999
1680253,1262897,8888888
1680254,1259569,999999999
1680255,4375951,999999999
1680255,1259570,8888888
1680255,4314884,0
1680255,4045093,0
1680255,4353653,0
1680256,4261207,0
1680256,1259571,8888888
1680256,4351371,0
1680256,4365694,999999999
1680256,4212676,0
1680257,3918929,999999999
1680257,1259572,1259572
1680258,1259573,8888888
1680258,3954064,0
1680258,4354649,999999999
1680259,3499924,999999999
1680259,3499925,8888888
1680260,4118389,999999999
1680260,1259575,8888888
1680261,3954427,999999999
1680261,1259576,8888888
1680262,1262898,8888888
1680262,1259577,999999999
1680262,3826078,3826078
1680263,4314722,0
1680263,4375731,999999999
1680263,4353156,0
1680263,4044070,0
1680263,1259578,8888888
1680264,4106771,999999999
1680264,1259579,8888888
1680265,1262899,8888888
1680265,1259580,999999999
1680266,3497979,0
1680266,3497980,8888888
1680266,3578705,999999999
1680267,3109665,8888888
1680267,3109664,999999999
1680268,1262900,8888888
1680268,1259583,999999999
1680269,1259584,8888888
1680269,4118411,999999999
1680270,3493122,8888888
1680270,3493121,3493121
1680271,3578113,999999999
1680271,3464652,8888888
1680271,3464651,0
1680272,2184293,8888888
1680272,2184292,999999999
1680273,1262903,8888888
1680273,1259588,999999999
1680274,4542600,999999999
1680274,1369463,1369463
1680274,3577438,0
1680274,1259589,8888888
1680275,1259590,999999999
1680275,1262904,8888888
1680276,1259591,8888888
1680276,4632005,999999999
1680277,1259592,1259592
1680279,4209131,0
1680279,4106750,0
1680279,4366151,999999999
1680279,4330503,0
1680279,1259594,8888888
1680280,1259595,999999999
1680280,1262906,8888888
1680281,1259596,999999999
1680282,1259597,1259597
1680282,1875807,1875807
1680282,4354361,4354361
1680282,4527424,4527424
1680282,4479687,4479687
1680283,3499777,8888888
1680283,3499776,999999999
1680284,4583421,8888888
1680284,4377843,0
1680284,4353873,0
1680284,3499552,0
1680284,3499551,999999999
1680284,4482695,0
1680284,4298573,0
1680285,3918934,0
1680285,4291197,0
1680285,4288766,0
1680285,1259600,8888888
1680285,4336615,999999999
1680286,1259601,8888888
1680286,3954191,999999999
1680287,3953261,0
1680287,3953260,8888888
1680287,3798006,999999999
1680288,1259603,1259603
1680288,1262908,1262908
1680289,1259604,8888888
1680289,3954423,999999999
1680290,1262909,8888888
1680290,1259605,999999999
1680291,3412204,8888888
1680291,3412203,999999999
1680292,4482545,0
1680292,4298574,0
1680292,4378035,0
1680292,1259607,8888888
1680292,4583422,999999999
1680292,4353871,0
1680293,1259608,8888888
1680293,4118412,999999999
1680294,3998979,0
1680294,2259726,8888888
1680294,3987665,0
1680294,3882888,0
1680294,4000593,999999999
1680295,4488626,999999999
1680295,1259610,8888888
1680295,4351772,0
1680295,3940367,0
1680296,3464862,8888888
1680296,3578022,999999999
1680296,3464861,0
1680297,3823327,3823327
1680297,1262910,1262910
1680297,1259612,999999999
1680298,1262911,8888888
1680298,1259613,999999999
1680299,4195030,0
1680299,4331696,0
1680299,1259614,8888888
1680299,4517952,999999999
1680300,3459654,3459654
1680300,3459655,3459655
1680300,3459656,3459656
1680301,1259616,8888888
1680301,3953971,999999999
1680302,1259617,8888888
1680302,3954194,999999999
1680304,1262913,1262913
1680304,1259619,1259619
1680305,1259620,8888888
1680305,3959100,999999999
1680306,3578905,999999999
1680306,2985162,2985162
1680306,2985163,2985163
1680307,1259622,1259622
1680308,2185601,8888888
1680308,2185600,999999999
1680309,3593783,999999999
1680309,1259624,8888888
1680310,3493272,999999999
1680310,3493273,8888888
1680311,4330321,4330321
1680311,4373477,4373477
1680311,4380941,4380941
1680311,3441567,3441567
1680311,4383954,4383954
1680311,4379532,4379532
1680311,4383953,4383953
1680311,1259626,1259626
1680311,4118140,4118140
1680312,3005393,999999999
1680312,3005394,3005394
1680313,1259628,999999999
1680313,1262914,8888888
1680314,4378036,0
1680314,4101182,0
1680314,4101183,0
1680314,4146212,0
1680314,3834406,3834406
1680314,3892702,0
1680314,3919115,0
1680314,3579213,999999999
1680314,4336488,0
1680314,1259629,1259629
1680315,3493246,8888888
1680315,3493245,999999999
1680316,4366153,999999999
1680316,4330505,0
1680316,1259631,1259631
1680316,4209133,0
1680316,4106804,0
1680317,3782902,3782902
1680317,2210235,2210235
1680317,3738775,0
1680317,3738776,0
1680317,3738875,0
1680317,3738876,0
1680317,2210236,2210236
1680318,4118119,0
1680318,1259633,8888888
1680318,4330278,0
1680318,4373421,999999999
1680319,3368009,0
1680319,3368011,0
1680319,3578782,999999999
1680319,3368010,8888888
1680319,3955880,3955880
1680320,1259635,999999999
1680320,1262916,8888888
1680321,1259636,1259636
1680321,4354072,0
1680321,4620703,999999999
1680322,1259637,999999999
1680322,1262917,8888888
1680323,4118419,999999999
1680323,1259638,8888888
1680324,3932297,999999999
1680324,1259639,8888888
1680325,3451249,0
1680325,3723655,999999999
1680325,3451250,3451250
1680325,3593744,0
1680325,3723656,0
1680326,1262919,8888888
1680326,1259641,999999999
1680326,1798416,1798416
1680327,1259642,999999999
1680328,3577606,3577606
1680328,1259643,1259643
1680329,1259644,999999999
1680330,3497708,0
1680330,3497709,8888888
1680330,3578204,999999999
1680331,3954428,999999999
1680331,1259646,8888888
1680332,3748991,999999999
1680332,1259647,0
1680332,3742720,8888888
1680333,1259648,0
1680333,3577377,999999999
1680333,1262920,8888888
1680334,3499889,999999999
1680334,3499890,8888888
1680335,3579399,999999999
1680335,1259650,8888888
1680336,1259651,999999999
1680336,1262921,8888888
1680337,1259652,8888888
1680337,4517843,999999999
1680337,4331160,0
1680337,4195051,0
1680338,1259653,1259653
1680338,4147013,999999999
1680339,1259654,8888888
1680339,3742719,999999999
1680340,3497959,0
1680340,3497960,3497960
1680340,3578702,999999999
1680341,4331762,0
1680341,4195687,0
1680341,4517953,999999999
1680341,1259656,1259656
1680342,4378034,0
1680342,4353869,0
1680342,4583465,999999999
1680342,4298417,0
1680342,1259657,8888888
1680342,4482544,0
1680343,3954190,999999999
1680343,1259658,8888888
1680344,4518182,999999999
1680344,1259659,8888888
1680344,4194998,0
1680344,4331693,0
1680345,1259660,8888888
1680345,3906599,999999999
1680346,1259661,1259661
1680346,3578697,999999999
1680347,1259662,8888888
1680347,3958642,999999999
1680348,1259663,8888888
1680348,4330344,0
1680348,4106427,0
1680348,4209166,0
1680348,4366099,999999999
1680349,3464717,0
1680349,3578021,999999999
1680349,3464718,8888888
1680350,1262922,8888888
1680350,1259665,0
1680350,3577510,999999999
1680351,1259666,999999999
1680352,1259667,999999999
1680353,4209116,0
1680353,1259668,8888888
1680353,4330482,0
1680353,4366132,999999999
1680353,4106728,0
1680354,3563769,3563769
1680354,4583466,999999999
1680354,1259669,8888888
1680354,4482696,0
1680354,4298400,0
1680354,4377935,0
1680354,4353874,0
1680355,1259670,1259670
1680355,4111527,999999999
1680356,4118162,999999999
1680356,1259671,1259671
1680357,3500320,8888888
1680357,3500319,999999999
1680358,4195080,0
1680358,4331694,0
1680358,1259673,8888888
1680358,4518183,999999999
1680359,1259674,999999999
1680360,4336687,999999999
1680360,4288739,0
1680360,4291225,0
1680360,1259675,8888888
1680361,3464643,8888888
1680361,3464642,0
1680361,3578114,999999999
1680362,1259677,8888888
1680362,4118417,999999999
1680363,3191489,0
1680363,3191488,999999999
1680363,3191490,8888888
1680364,1259679,8888888
1680364,4330504,0
1680364,4366152,999999999
1680364,4106752,0
1680364,4209132,0
1680365,3524672,8888888
1680365,3524673,0
1680365,3524671,3524671
1680366,1259681,999999999
1680366,1262924,8888888
1680367,1259682,8888888
1680367,4045092,0
1680367,4375950,999999999
1680367,4353655,0
1680367,4314882,0
1680368,4482507,0
1680368,1259683,8888888
1680368,4297777,0
1680368,4583431,999999999
1680368,4376144,0
1680368,4352957,0
1680369,4336688,999999999
1680369,4288741,0
1680369,4291226,0
1680369,1259684,8888888
1680370,1259685,999999999
1680371,1259686,999999999
1680372,4487734,999999999
1680372,1259687,1259687
1680372,4350272,0
1680372,3939527,0
1680373,4249926,0
1680373,4352546,0
1680373,4359060,0
1680373,3465723,999999999
1680373,4378735,8888888
1680374,1259689,8888888
1680374,4350273,0
1680374,4487834,999999999
1680374,3939750,0
1680375,1259690,999999999
1680376,4364590,999999999
1680376,1259691,8888888
1680376,4350249,0
1680376,4260899,0
1680376,4211877,0
1680377,1262925,8888888
1680377,1259692,999999999
1680378,1259693,8888888
1680378,3920343,999999999
1680379,3220760,8888888
1680379,3220761,0
1680379,3220759,999999999
1680380,4331099,999999999
1680380,4119714,0
1680380,1259695,8888888
1680381,1259696,999999999
1680382,1262926,8888888
1680382,1259697,999999999
1680383,4488020,999999999
1680383,3939769,0
1680383,4350646,0
1680383,1259698,8888888
1680384,3939766,0
1680384,1259699,8888888
1680384,4350291,0
1680384,4487742,999999999
1680386,4106755,0
1680386,4330507,0
1680386,1259701,8888888
1680386,4366155,999999999
1680386,4209175,0
1680387,1259702,1259702
1680387,3579337,999999999
1680388,3578800,999999999
1680388,3465238,8888888
1680388,3465237,0
1680389,3500322,8888888
1680389,3500321,999999999
1680390,1259705,999999999
1680391,4378831,0
1680391,3952657,0
1680391,3861046,0
1680391,4212917,0
1680391,4577699,999999999
1680391,4577700,0
1680391,1259706,8888888
1680391,4322827,0
1680391,4577501,0
1680391,4351756,0
1680392,3742624,8888888
1680392,1259707,0
1680392,3748992,3748992
1680393,1262927,8888888
1680393,1259708,999999999
1680394,3500662,8888888
1680394,3500661,999999999
1680395,3500323,999999999
1680395,3500324,8888888
1680396,1259711,8888888
1680396,3959116,999999999
1680397,4353776,0
1680397,2217773,2217773
1680397,4298572,0
1680397,4583420,999999999
1680397,4482694,0
1680397,4376495,0
1680398,4488021,999999999
1680398,4350455,0
1680398,1259713,8888888
1680398,3915577,0
1680399,3110610,999999999
1680399,3110611,8888888
1680400,3806121,3806121
1680400,3945299,999999999
1680401,1259716,0
1680401,3593788,999999999
1680401,1262932,8888888
1680402,1259717,999999999
1680402,1262933,8888888
1680403,1259718,999999999
1680403,1262934,8888888
1680404,1259719,999999999
1680404,1262935,8888888
1680405,1259720,999999999
1680405,1262936,8888888
1680406,4024373,4024373
1680406,4077256,4077256
1680406,4035072,4035072
1680406,3619690,3619690
1680406,4261798,4261798
1680406,4249411,4249411
1680406,4329851,4329851
1680406,4272438,4272438
1680406,4266745,4266745
1680406,4268784,4268784
1680406,4080669,4080669
1680406,3925913,3925913
1680406,3987059,999999999
1680406,3961724,3961724
1680406,4098262,4098262
1680406,4212222,4212222
1680406,3509473,3509473
1680407,3465254,0
1680407,3465255,8888888
1680407,3579281,999999999
1680408,1262938,8888888
1680408,3593780,999999999
1680408,1259723,0
1680409,4195187,0
1680409,1259724,8888888
1680409,4518186,999999999
1680409,4331699,0
1680410,1259725,999999999
1680411,1259726,999999999
1680412,3579221,999999999
1680412,1259727,8888888
1680413,1259728,8888888
1680413,4488853,999999999
1680413,4351830,0
1680413,3940414,0
1680414,4120210,0
1680414,1931359,0
1680414,4331101,999999999
1680414,1259729,8888888
1680415,4487732,999999999
1680415,1259730,8888888
1680415,3939748,0
1680415,4350257,0
1680416,1491492,1491492
1680416,1259731,999999999
1680417,3499892,8888888
1680417,3499891,999999999
1680418,3499893,999999999
1680418,3499894,8888888
1680419,3464648,8888888
1680419,3464647,0
1680419,3578501,999999999
1680420,3499265,999999999
1680420,3499266,8888888
1680421,3977574,999999999
1680421,3936999,0
1680421,3953057,0
1680421,1259736,1259736
1680422,3464697,0
1680422,3578483,999999999
1680422,3464698,8888888
1680423,3464945,0
1680423,3464946,8888888
1680423,3578951,999999999
1680424,4373423,999999999
1680424,4117925,0
1680424,4330279,0
1680424,1259739,1259739
1680425,3466150,0
1680425,3466151,8888888
1680425,3578792,999999999
1680426,3465113,8888888
1680426,3465112,0
1680426,3579286,999999999
1680427,1259742,8888888
1680427,4119715,0
1680427,4331095,999999999
1680428,2032233,2032233
1680428,1259743,999999999
1680429,3497984,8888888
1680429,3578783,999999999
1680429,3497983,0
1680430,4106598,0
1680430,4209081,0
1680430,4366091,999999999
1680430,4330349,0
1680430,1259745,8888888
1680431,3747681,8888888
1680431,4355353,999999999
1680431,3977690,0
1680432,1259747,8888888
1680432,4330506,0
1680432,4366154,999999999
1680432,4209174,0
1680432,4106754,0
1680433,3465713,8888888
1680433,3465712,999999999
1680434,1259749,8888888
1680434,3746962,999999999
1680435,1259750,8888888
1680435,4106408,999999999
1680436,3464916,8888888
1680436,3464915,0
1680436,3578968,999999999
1680437,3989587,3989587
1680437,2212043,999999999
1680437,2212044,8888888
1680438,3464992,8888888
1680438,3464991,999999999
1680439,4622681,0
1680439,4330335,0
1680439,4606212,0
1680439,4262103,0
1680439,4258496,0
1680439,4297669,0
1680439,3400237,8888888
1680439,4385457,0
1680439,4364227,0
1680439,4373484,0
1680439,4633004,999999999
1680439,4267050,0
1680439,4046885,0
1680439,4042670,0
1680439,4050325,0
1680439,3999481,0
1680439,4116159,0
1680439,3864761,3864761
1680440,3493355,3493355
1680440,3493354,999999999
1680441,1262943,8888888
1680441,1259756,999999999
1680442,2183890,8888888
1680442,2183889,999999999
1680443,4350256,999999999
1680443,4288743,0
1680443,4291227,0
1680443,1259758,8888888
1680444,2183888,8888888
1680444,2183887,999999999
1680445,1259760,999999999
1680446,1259761,0
1680446,3577603,999999999
1680446,1262944,8888888
1680447,3415778,3415778
1680447,3593789,3593789
1680447,3415777,3415777
1680448,1259763,999999999
1680449,4379039,999999999
1680449,4351456,0
1680449,4322936,0
1680449,1259764,8888888
1680449,3931932,0
1680449,4212919,0
1680450,1259765,999999999
1680451,4350271,0
1680451,3939627,0
1680451,1259766,8888888
1680451,4488018,999999999
1680452,1259767,8888888
1680452,4352270,0
1680452,3940712,0
1680452,4488696,999999999
1680453,3577609,999999999
1680453,1259768,8888888
1680454,3578566,999999999
1680454,3497986,8888888
1680454,3497985,0
1680455,1262946,8888888
1680455,1259770,999999999
1680456,4331096,999999999
1680456,4120129,0
1680456,1259771,8888888
1680457,1259772,1259772
1680457,3939747,0
1680457,4487731,999999999
1680457,4350269,0
1680458,1262947,8888888
1680458,1259773,999999999
1680459,1259774,1259774
1680459,3593784,999999999
1680460,4583549,999999999
1680460,1259775,8888888
1680460,4353778,0
1680460,4377836,0
1680460,4298420,0
1680460,4482546,0
1680461,4331700,4331700
1680461,1259776,1259776
1680461,1262948,1262948
1680461,4195282,4195282
1680461,1627286,1627286
1680461,3801963,3801963
1680461,4518187,999999999
1680462,2210641,8888888
1680462,2210640,999999999
1680463,3611295,999999999
1680463,3611296,3611296
1680463,1259778,8888888
1680464,1262768,1262768
1680464,1259779,1259779
1680464,4527425,999999999
1680464,1880059,1880059
1680464,4305606,4305606
1680464,1259070,1259070
1680464,1803355,1803355
1680464,4354360,4354360
1680464,4479686,4479686
1680465,3941532,999999999
1680465,1259780,8888888
1680466,1259781,999999999
1680467,3447210,0
1680467,3447211,8888888
1680467,3447209,999999999
1680468,4043970,0
1680468,4375730,999999999
1680468,4353155,0
1680468,1259783,8888888
1680468,4314779,0
1680469,1259784,8888888
1680469,4482537,0
1680469,4583407,999999999
1680469,4298398,0
1680469,4376486,0
1680469,4353855,0
1680469,4105293,0
1680470,4322938,4322938
1680470,1259785,1259785
1680470,4351760,4351760
1680470,4379040,999999999
1680470,3931886,3931886
1680470,4212920,4212920
1680471,3578710,999999999
1680471,3497987,0
1680471,3497988,8888888
1680472,3500325,999999999
1680472,3500326,8888888
1680473,1259788,1259788
1680473,4376494,4376494
1680473,4482693,4482693
1680473,4298415,4298415
1680473,4583632,4583632
1680473,4353775,4353775
1680474,3608000,3608000
1680474,3607988,3607988
1680474,3447207,3447207
1680474,3447208,3447208
1680475,4209134,0
1680475,4106759,0
1680475,1259790,8888888
1680475,4330508,0
1680475,4366156,999999999
1680476,3578175,999999999
1680476,3464568,0
1680476,3464569,8888888
1680477,1262953,1262953
1680477,2084920,2084920
1680477,1259792,1259792
1680478,2492784,2492784
1680478,3577264,3577264
1680478,3577265,3577265
1680478,2492783,2492783
1680479,4261332,4261332
1680479,4352276,4352276
1680479,4365695,999999999
1680479,3607862,3607862
1680479,4212223,4212223
1680480,3110484,8888888
1680480,3110483,3110483
1680481,1259796,8888888
1680481,4482697,0
1680481,4353876,0
1680481,4378033,0
1680481,4583550,999999999
1680481,4298578,0
1680482,1259797,999999999
1680483,4479979,0
1680483,4354889,0
1680483,4529222,999999999
1680483,1259798,8888888
1680484,3465925,8888888
1680484,3465924,999999999
1680485,3869883,999999999
1680485,1259800,8888888
1680486,3578112,999999999
1680486,3464860,8888888
1680486,3464859,0
1680487,3577511,999999999
1680487,1259802,1259802
1680488,4118081,999999999
1680488,1259803,8888888
1680489,4353579,0
1680489,1259804,8888888
1680489,4620581,999999999
1680490,1259805,8888888
1680490,4045207,0
1680490,4376325,999999999
1680490,4314880,0
1680490,4353384,0
1680491,4373478,0
1680491,1259806,8888888
1680491,4330320,0
1680491,4627087,999999999
1680491,4117954,0
1680492,3500135,3500135
1680492,3500136,3500136
1680492,3500137,3500137
1680493,2638093,2638093
1680493,1259808,999999999
1680493,1262957,8888888
1680494,1259809,999999999
1680495,4253261,0
1680495,4518185,999999999
1680495,1259810,8888888
1680495,4331698,0
1680495,4195219,0
1680496,3465839,999999999
1680496,3465840,8888888
1680497,1262959,8888888
1680497,1259812,999999999
1680497,1963822,1963822
1680498,1259813,999999999
1680499,3464964,8888888
1680499,3464963,999999999
1680500,1259815,0
1680500,1262961,8888888
1680500,3593785,999999999
1680501,3954410,999999999
1680501,1259816,8888888
1680502,1259817,999999999
1680503,3492625,0
1680503,3492623,999999999
1680503,3492624,8888888
1680504,2983970,999999999
1680504,2983971,8888888
1680505,3110359,3110359
1680505,3110358,999999999
1680506,1259821,999999999
1680507,1259822,999999999
1680507,1262962,8888888
1680508,3450940,3450940
1680508,4054653,4054653
1680508,3906601,3906601
1680508,1259823,1259823
1680509,1262963,8888888
1680509,1259824,999999999
1680510,3493320,8888888
1680510,3493319,999999999
1680511,4314881,0
1680511,4375952,999999999
1680511,4045293,0
1680511,1259826,8888888
1680511,4353654,0
1680512,3940713,0
1680512,1259827,8888888
1680512,4488695,999999999
1680512,4351848,0
1680513,4336663,999999999
1680513,4288789,0
1680513,4291221,0
1680513,3919337,0
1680513,1259828,8888888
1680514,4219544,4219544
1680514,4219542,4219542
1680514,3962926,3962926
1680514,3416887,3416887
1680514,3416889,3416889
1680514,4373315,4373315
1680514,4330183,4330183
1680514,4339297,4339297
1680514,3416888,3416888
1680514,4202942,4202942
1680514,4219531,4219531
1680514,4219258,4219258
1680514,4219238,4219238
1680515,3465866,999999999
1680515,3465867,8888888
1680516,3465106,3465106
1680516,3579272,3579272
1680516,4087833,4087833
1680517,1262965,8888888
1680517,1259832,0
1680517,3747683,999999999
1680518,3493332,999999999
1680518,3493333,8888888
1680519,3412206,8888888
1680519,3412205,999999999
1680520,1259835,8888888
1680520,4118423,999999999
1680521,1259836,8888888
1680521,4212915,0
1680521,4322933,0
1680521,3932077,0
1680521,4379038,999999999
1680521,4351435,0
1680522,1259837,999999999
1680522,3858619,0
1680522,1262968,8888888
1680523,1259838,999999999
1680524,3954195,999999999
1680524,1259839,8888888
1680525,3939438,0
1680525,4487730,999999999
1680525,4350267,0
1680525,1259840,8888888
1680526,4482609,0
1680526,1262969,8888888
1680526,1259841,0
1680526,3962332,0
1680526,4376140,0
1680526,4353053,0
1680526,4583345,999999999
1680526,4297774,0
1680527,1259842,999999999
1680528,1259843,999999999
1680529,3939754,0
1680529,4487736,999999999
1680529,4350277,0
1680529,1259844,8888888
1680530,4105195,999999999
1680530,1259845,8888888
1680531,3578966,999999999
1680531,3464914,8888888
1680531,3464913,0
1680532,3500362,8888888
1680532,3500361,999999999
1680533,1259848,8888888
1680533,3931887,0
1680533,4212921,0
1680533,4379233,999999999
1680533,4351761,0
1680533,4322939,0
1680534,3500335,999999999
1680534,3500336,8888888
1680535,3110380,8888888
1680535,3110379,999999999
1680536,1259851,999999999
1680536,1262971,8888888
1680537,3466536,3466536
1680537,1262972,1262972
1680537,4331105,4331105
1680537,4119713,4119713
1680537,1259852,1259852
1680538,3464757,0
1680538,3578172,999999999
1680538,3464755,0
1680538,3464756,3464756
1680539,1262974,8888888
1680539,1259854,999999999
1680540,3139197,8888888
1680540,3139196,999999999
1680541,1259856,999999999
1680542,3514469,999999999
1680542,3514470,8888888
1680542,3514471,0
1680543,1262976,8888888
1680543,1259858,999999999
1680544,1259859,999999999
1680544,1262977,8888888
1680546,1259861,0
1680546,4350250,0
1680546,4417006,8888888
1680546,4417005,999999999
1680546,4291228,0
1680546,4288735,0
1680547,3798111,0
1680547,3497560,0
1680547,3497561,0
1680547,3929156,0
1680547,4373485,0
1680547,4622679,0
1680547,4330327,0
1680547,4632602,8888888
1680547,3798108,0
1680547,3798109,0
1680547,3798110,999999999
1680548,4482607,0
1680548,4482608,0
1680548,4583343,8888888
1680548,2218780,999999999
1680548,4297676,0
1680548,4297675,0
1680548,4583342,0
1680548,4376139,0
1680548,4376138,0
1680548,4352956,0
1680548,4352955,0
1680548,2218782,0
1680548,2218781,0
1680549,1259864,8888888
1680549,4118421,999999999
1680550,1259865,999999999
1680550,1262979,8888888
1680551,3954196,999999999
1680551,1259866,8888888
1680552,3493125,999999999
1680552,3493126,8888888
1680553,1259868,999999999
1680553,1262980,8888888
1680554,4009045,4009045
1680554,4010354,0
1680554,4009046,0
1680554,4292739,0
1680554,4479716,0
1680554,4358760,0
1680554,4378344,0
1680554,4353047,0
1680554,4573183,0
1680554,4242572,4242572
1680554,4551551,0
1680554,4444724,0
1680554,3110619,3110619
1680554,4192070,4192070
1680554,4200604,0
1680554,4100277,0
1680554,4111626,0
1680554,4172828,0
1680554,4499876,0
1680554,3908810,0
1680554,3847331,3847331
1680554,3847330,999999999
1680554,3110618,0
1680554,4108406,0
1680554,4157298,0
1680554,4159008,0
1680555,3579215,999999999
1680555,1259870,8888888
1680556,3499774,999999999
1680556,3499775,8888888
1680557,3466236,0
1680557,3578911,999999999
1680557,3466237,8888888
1680558,3939534,0
1680558,4350358,0
1680558,1259873,8888888
1680558,4487847,999999999
1680559,1259874,8888888
1680559,4118420,999999999
1680560,4118415,999999999
1680560,1259875,8888888
1680561,1259876,8888888
1680561,4261305,0
1680561,4365088,999999999
1680561,4350892,0
1680561,4211909,0
1680562,3464768,3464768
1680562,3464769,3464769
1680562,3578171,3578171
